"date","precip","temp_max","temp_min","wind","radiance","humid","pressure"
2014-02-10,57,32.1,22.8,3.45,530.1,82.7375,988.245833333333
2014-02-11,1.2,33.4,22.8,3.575,662.8,73.4,985.170833333333
2014-02-12,48,23.6,21.9,2.9875,138.5,90.9625,984.470833333333
2014-02-13,19.2,22.1,19.8,4.4125,113,90.05,987.1375
2014-02-14,0,23.8,19.1,7.55833333333333,634.8,72.3875,994.333333333333
2014-02-15,0,25.2,17.8,6.275,519.6,73.5625,997.395833333333
2014-02-16,0,26.9,18,5.47083333333333,550.6,74.9666666666667,995.391666666667
2014-02-17,0,28.5,20.5,6.0125,652.4,73.0041666666667,993.145833333333
2014-02-18,0,30,21.6,5.6125,657.5,71.6541666666667,990.375
2014-02-19,0,30.4,21.7,4.2125,631.1,71.7041666666667,986.7875
2014-02-20,4,26.3,22.2,3.16666666666667,265.5,85.4708333333333,984.225
2014-02-21,0,29,22.4,2.3125,578.1,79.5125,985.316666666667
2014-02-22,26.6,29.5,19.3,3.7625,500.6,85.1916666666667,982.854166666667
2014-02-23,12.6,27.4,19.7,2.99166666666667,486.7,84.8125,981.558333333333
2014-02-24,0,27.1,20.8,2.20833333333333,516.2,81.9916666666667,984.65
2014-02-25,16,21.8,20,3.52083333333333,93,91.6583333333333,988.416666666667
2014-02-26,30.6,19.8,16.8,4.67083333333333,108,92.025,987.791666666667
2014-02-27,11,21.7,16.5,2.63333333333333,329,89.3166666666667,987.058333333333
2014-02-28,0.2,22.1,16.8,2.425,459.5,85.675,985.816666666667
2014-03-01,0.2,23.8,15.1,1.925,-99,-99,-99
2014-03-02,0,25.6,16.6,3.51666666666667,618.7,75.2708333333333,989.020833333333
2014-03-03,4.6,26.3,17.9,5.80416666666667,493.4,78.6875,988.995833333333
2014-03-04,8.6,26.2,20.5,3.95833333333333,467.9,81.6458333333333,985.883333333333
2014-03-05,0,27.1,19.7,2.97083333333333,607.3,78.2166666666667,985.775
2014-03-06,0,27.9,18.9,3.01666666666667,584.9,76.4958333333333,986.8125
2014-03-07,0,24.8,18.3,2.33333333333333,446.9,80.5041666666667,988.429166666667
2014-03-08,0,25.4,15.6,2.4375,609,75.05,988.120833333333
2014-03-09,0,27.9,15.7,2.08333333333333,613.2,73.3666666666667,984.870833333333
2014-03-10,0,25.6,17.9,3.15833333333333,505.4,78.3916666666667,984.033333333333
2014-03-11,0,24.9,15.7,2.04583333333333,599.6,75.4291666666667,988.345833333333
2014-03-12,0,26.9,15,2.7,615.3,70.8958333333333,992.104166666667
2014-03-13,0,27.1,17.6,4.5,445.7,80.4708333333333,991.491666666667
2014-03-14,0,30.6,21.1,5.4375,594.4,73.2916666666667,983.6125
2014-03-15,33,25.5,18.8,5.17916666666667,511,79.8625,982.0375
2014-03-16,67.2,23.4,17.3,3.69166666666667,132.8,90.1625,982.695833333333
2014-03-17,2,24.3,19.9,3.10416666666667,255.5,87.2291666666667,982.675
2014-03-18,6.4,23,17.4,4.5875,299,81.5583333333333,989.895833333333
2014-03-19,12.4,20.5,17.7,4.6625,117.5,91.1,985.508333333333
2014-03-20,0.8,22.8,18.4,2.39166666666667,323.2,87.6125,980.125
2014-03-21,0,23.7,17.7,4.05,453.1,81.5625,983.0625
2014-03-22,0,19.8,12.6,3.86666666666667,551.4,71.5708333333333,994.958333333333
2014-03-23,0,23.2,11,1.64166666666667,572.4,72.025,994.2625
2014-03-24,0,26.7,13.8,2.5625,552.8,76.7166666666667,992.058333333333
2014-03-25,0,27.1,17.5,3.42083333333333,487.8,81.4458333333333,993.754166666667
2014-03-26,0,27.1,19.6,4.7375,448.6,77.3958333333333,995.4875
2014-03-27,0,28.6,20.7,4.65,524.4,75.2708333333333,991.45
2014-03-28,4,28.9,20.6,3.025,349.1,81.4791666666667,987.6375
2014-03-29,0,30,18.9,2.69583333333333,471.3,78.4458333333333,984.829166666667
2014-03-30,18.6,24.6,21.1,4.5,107.2,87.6166666666667,981.0625
2014-03-31,0.2,23.1,19.3,4.06666666666667,251.2,87.3,989.5125
2014-04-01,0,25,18,4.74583333333333,375.2,83.4708333333333,995.266666666667
2014-04-02,0.6,26.2,20.9,5.17083333333333,346.7,83.3333333333333,995.466666666667
2014-04-03,0,27.5,19.6,5.60416666666667,505.3,77.0375,993.166666666667
2014-04-04,0,29.2,21.1,4.275,492.9,75.4166666666667,991.220833333333
2014-04-05,0,30.2,20.2,2.2,423.6,78.075,990
2014-04-06,0,28.6,21.9,1.9875,248.4,79.6791666666667,988.833333333333
2014-04-07,0,25.5,21.7,4.33333333333333,118.8,81.3833333333333,986.3
2014-04-08,65.4,23.7,20.7,5.78333333333333,113.6,88.6666666666667,981.6875
2014-04-09,0,24.7,16,3.53333333333333,495.4,76.2,984.854166666667
2014-04-10,0,23.7,14.5,3.16666666666667,230.9,80.3,988.658333333333
2014-04-11,18.6,22.3,20.1,3.775,68,89.8833333333333,984.879166666667
2014-04-12,2.4,22.2,15.1,7.35833333333333,355.5,77.45,980.995833333333
2014-04-13,0,18.4,12.2,5.86666666666667,313.5,75.0916666666667,992.545833333333
2014-04-14,0,19.1,12.8,2.06666666666667,325.1,84.2916666666667,995.741666666667
2014-04-15,0,22.3,11.4,1.65833333333333,446.3,78.1625,993.058333333333
2014-04-16,0,26.2,15.1,3.34166666666667,429.1,78.0875,988.8875
2014-04-17,0.2,27.1,17.6,2.20833333333333,355.7,79.2166666666667,987.0375
2014-04-18,3.2,22.8,19.8,2.92916666666667,150.5,88.1541666666667,986.125
2014-04-19,0,23.7,16.5,3.19583333333333,331.8,82.3333333333333,991.058333333333
2014-04-20,0,23.7,13.4,2.38333333333333,430.9,79.3875,993.225
2014-04-21,0,25,14.3,2.32916666666667,444.9,75.7416666666667,990.308333333333
2014-04-22,0,21.5,13.9,3.67083333333333,419,77.1541666666667,992.808333333333
2014-04-23,0,22.2,11.7,1.76666666666667,444.1,74.4208333333333,994.225
2014-04-24,0,35,10.7,1.87083333333333,640.2,63.4166666666667,983.508333333333
2014-04-25,13.2,27.5,18.2,2.59583333333333,364.7,79.625,976.795833333333
2014-04-26,0,28,12.4,3.59583333333333,797.9,63.5333333333333,985.3375
2014-04-27,0,29.9,14.9,6.24583333333333,626,63.8125,988.141666666667
2014-04-28,0,22.3,17.5,4.3125,186.6,78.1833333333333,994.258333333333
2014-04-29,0,26.1,15.8,2.82083333333333,337.4,78.325,984.5875
2014-04-30,0,18.7,15.7,3.35416666666667,118.4,91.1083333333333,966.566666666667
2014-05-01,13.2,-99,-99,-99,88.4,94.85,-99
2014-05-02,0.2,21.9,14.3,1.92916666666667,356.4,84.0666666666667,990.1875
2014-05-03,19.8,23.8,12.4,2.59166666666667,329.4,83.2166666666667,990.3375
2014-05-04,1,21.3,18.3,2.925,78.7,92.1625,987.783333333333
2014-05-05,0,21.3,16.8,2.56666666666667,123.3,89.8791666666667,989.508333333333
2014-05-06,0,23.3,16.5,2.08333333333333,307.2,86.9083333333333,989.4625
2014-05-07,0.2,23.8,15.1,1.72083333333333,322.5,84.7583333333333,991.666666666667
2014-05-08,0,-99,-99,-99,-99,-99,-99
2014-05-09,1.8,-99,-99,-99,-99,-99,-99
2014-05-10,0.2,-99,-99,-99,-99,-99,-99
2014-05-11,0,-99,-99,-99,-99,-99,-99
2014-05-12,0.2,-99,-99,-99,-99,-99,-99
2014-05-13,3.2,20.6,13.5,2.7375,149.9,93.95,979.595833333333
2014-05-14,0.2,21.3,11.1,2.03333333333333,353.7,87.8125,991.054166666667
2014-05-15,2.4,18.5,13.5,2.40833333333333,158.3,91.0791666666667,989.779166666667
2014-05-16,0.2,19.8,11,1.73333333333333,235.9,86.6208333333333,991.0625
2014-05-17,0,21,11.5,2.74166666666667,243.9,86.975,990.279166666667
2014-05-18,0.2,18.2,9.9,2.35416666666667,312.7,75.8916666666667,992.054166666667
2014-05-19,0,20.1,8.7,2.22916666666667,299.6,81.5708333333333,992.420833333333
2014-05-20,0,19.2,10.4,3.23333333333333,207.4,86.1708333333333,983.3
2014-05-21,0.4,15.5,10.9,4.50416666666667,50.4,98.725,965.425
2014-05-22,0.2,14.3,8.3,4.90416666666667,95.3,98.1,967.258333333333
2014-05-23,0.2,10.6,5,3.35833333333333,226.5,89.675,979.2875
2014-05-24,0,9.3,2.7,2.48333333333333,216.3,90.1708333333333,978.541666666667
2014-05-25,0.2,-99,-99,1.34166666666667,-99,-99,-99
2014-05-26,0,-99,-99,1.55416666666667,-99,-99,-99
2014-05-27,0.2,-99,-99,1.69166666666667,-99,-99,-99
2014-05-28,0.2,-99,-99,1.425,-99,-99,-99
2014-05-29,0.2,-99,-99,4.64583333333333,-99,-99,-99
2014-05-30,0,17.7,11.6,3.45416666666667,267.5,79.9875,974.3625
2014-05-31,6.8,15.1,13.1,3.09166666666667,66.9,98.9291666666667,969.25
2014-06-01,8.2,13.1,8.4,5.25833333333333,42.3,97.0333333333333,968.841666666667
2014-06-02,-99,-99,-99,2.28333333333333,-99,-99,-99
2014-06-03,-99,-99,-99,1.77916666666667,-99,-99,-99
2014-06-04,14.4,19.2,10.3,4.20416666666667,280.7,66.9333333333333,966.95
2014-06-05,0.6,12.8,11,3.70833333333333,66.3,100,965.120833333333
2014-06-06,0,14.9,9,5.22083333333333,278.8,89.2125,968.270833333333
2014-06-07,0.4,16.6,11,5.62916666666667,135.2,95.6583333333333,963.791666666667
2014-06-08,0,12.6,7.6,3.57083333333333,272,80.8708333333333,970.170833333333
2014-06-09,-99,-99,-99,1.9125,-99,-99,-99
2014-06-10,-99,-99,-99,3.39583333333333,-99,-99,-99
2014-06-11,0,-99,-99,5.38333333333333,-99,-99,-99
2014-06-12,0,-99,-99,7.575,-99,-99,-99
2014-06-13,6.8,-99,-99,5.525,-99,-99,-99
2014-06-14,0,-99,-99,5.19583333333333,-99,-99,-99
2014-06-15,0,-99,-99,4.73333333333333,-99,-99,-99
2014-06-16,0.6,-99,-99,3.34166666666667,-99,-99,-99
2014-06-17,0.2,10.3,6.8,2.2125,211.6,92.925,979.829166666667
2014-06-18,0.2,9.7,4.4,2.94583333333333,296,81.6791666666667,984.529166666667
2014-06-19,0.2,9.2,1.8,1.4,243.4,85.3958333333333,985.179166666667
2014-06-20,0.2,13.2,5.7,1.17083333333333,296.7,75.2208333333333,980.7125
2014-06-21,0,15.8,6.3,2.9625,295.7,75.8458333333333,978.116666666667
2014-06-22,0.2,14.4,8.9,3.01666666666667,199.8,84.45,975.016666666667
2014-06-23,0,20,13.6,2.27916666666667,204.2,89.3458333333333,973.2125
2014-06-24,0,15.3,11.3,3.00416666666667,83.9,100,973.283333333333
2014-06-25,15.6,12.7,10.7,4.96666666666667,101.3,100,970.720833333333
2014-06-26,0,14.6,10.4,4.60416666666667,201.2,99.6083333333333,972.854166666667
2014-06-27,3.2,13.3,11.7,6.125,59.9,99.9791666666667,977.658333333333
2014-06-28,0,-99,-99,8.24166666666667,-99,-99,-99
2014-06-29,21.4,-99,-99,9.14166666666667,-99,-99,-99
2014-06-30,3.6,-99,-99,6.425,-99,-99,-99
2014-07-01,0,-99,-99,3.12083333333333,-99,-99,-99
2014-07-02,0.2,15.2,6.3,2.20416666666667,298.7,86.5208333333333,973.304166666667
2014-07-03,0,18.6,11.5,2.10416666666667,170.3,89.8666666666667,972.925
2014-07-04,10,19.6,13.3,3.2375,98.4,99.3833333333333,972.15
2014-07-05,36.2,22.8,15.6,7.14583333333333,191.7,86.85,967.6125
2014-07-06,3.8,15.1,4.7,4.98333333333333,161.2,91.2791666666667,973.5
2014-07-07,0,13.3,3.7,3.23333333333333,294.3,79.2125,980.958333333333
2014-07-08,0,12.8,6.5,2.47083333333333,-99,87.825,-99
2014-07-09,0.4,-99,-99,3.88333333333333,-99,-99,-99
2014-07-10,0,14.7,9.9,5.15,298.5,93.7208333333333,982.608333333333
2014-07-11,0,16.4,10,5.35833333333333,286.6,92.775,981.35
2014-07-12,0,18.5,11.4,5.16666666666667,299.7,90.675,980.104166666667
2014-07-13,0.6,18.6,13.1,4.52916666666667,171,88.7916666666667,978.716666666667
2014-07-14,0,21.3,15.9,3.3875,253.1,82.6291666666667,976.991666666667
2014-07-15,13.6,20.6,14.5,4.03333333333333,229.3,82.2916666666667,975.504166666667
2014-07-16,9.6,20.4,14.4,4.02083333333333,223,88.1458333333333,974.4875
2014-07-17,45.8,18.6,11.3,3.85,20.1,95.7166666666667,972.241666666667
2014-07-18,3.2,13.3,7.9,5.2125,307.3,87.2208333333333,977.729166666667
2014-07-19,0,13.8,6.8,2.87083333333333,280.7,88,979.529166666667
2014-07-20,0,18.3,10,1.90416666666667,321.6,69.7875,978.883333333333
2014-07-21,0,19.2,12.2,3.875,327.4,68.5375,975.083333333333
2014-07-22,22.4,-99,-99,3.5625,-99,-99,-99
2014-07-23,47.2,-99,-99,4.5875,-99,-99,-99
2014-07-24,5.2,-99,-99,5.45416666666667,-99,-99,-99
2014-07-25,0.2,-99,-99,2.16666666666667,-99,-99,-99
2014-07-26,0,-99,-99,3.05416666666667,-99,-99,-99
2014-07-27,0.2,-99,-99,1.60833333333333,-99,-99,-99
2014-07-28,0,-99,-99,5.1875,-99,-99,-99
2014-07-29,0.2,-99,-99,5.27916666666667,-99,85.7916666666667,-99
2014-07-30,13.4,17.7,14.1,3.925,136.9,97.7083333333333,978.095833333333
2014-07-31,0,20.4,14.5,3.75416666666667,260.4,91.2833333333333,973.575
2014-08-01,35.6,17.1,15,3.0375,50.5,100,970.954166666667
2014-08-02,7.2,19.9,14.3,4.25416666666667,-99,94.5583333333333,-99
2014-08-03,17.4,22.4,12.1,6.37083333333333,143.3,87.5541666666667,963.3
2014-08-04,3.2,13.1,7.7,3.69583333333333,342,74.1583333333333,975.604166666667
2014-08-05,0,14.7,5.7,3.25833333333333,379.7,57.725,980.941666666667
2014-08-06,0,21.5,9.9,5.14166666666667,303.8,61.7666666666667,972.6625
2014-08-07,0.2,17.6,8.8,4.38333333333333,159.4,79.0708333333333,977.879166666667
2014-08-08,0.2,13.6,6.3,1.72916666666667,376.4,64.7041666666667,983.866666666667
2014-08-09,0.6,16.8,5.1,3.10833333333333,367.2,70.9583333333333,977.116666666667
2014-08-10,2,18.8,12.4,4.83333333333333,174.8,95.9458333333333,970.016666666667
2014-08-11,8.6,13.7,9.2,3.2625,174.6,97.25,972.233333333333
2014-08-12,0.2,11.8,6.4,3.275,348.3,77.275,975.416666666667
2014-08-13,0,9.5,1.3,3.70833333333333,403,65.3958333333333,983.8875
2014-08-14,0,13.2,4.6,2.04166666666667,406.6,55.8708333333333,984.008333333333
2014-08-15,0,17.4,5.8,3.4375,379.2,66.05,982.566666666667
2014-08-16,0,20.7,10.2,1.84583333333333,396.7,83.0875,980.9
2014-08-17,0,18.6,11.8,2.2875,233.4,96.1208333333333,980.620833333333
2014-08-18,0.4,17.6,9.4,1.73333333333333,399.7,96.2708333333333,977.929166666667
2014-08-19,0.4,22.8,11.3,2.09166666666667,420.6,79.7666666666667,977.570833333333
2014-08-20,0,22.9,13.1,3.12916666666667,411.7,80.3625,977.025
2014-08-21,0.2,25.2,14.7,2.5625,414.1,73.175,974.041666666667
2014-08-22,0,25.6,17.6,2.39166666666667,419.5,61.4541666666667,972.358333333333
2014-08-23,0.8,24.9,17.6,4.375,219.4,67.8125,967.633333333333
2014-08-24,0,27.5,16.9,6.42083333333333,308.9,69.6291666666667,961.320833333333
2014-08-25,0.8,15.7,7.4,7.79583333333333,342.1,83.35,965.1125
2014-08-26,0,7.6,5.3,10.7416666666667,179.1,89.3291666666667,969.0375
2014-08-27,0,9.8,2.1,4.6,343.2,82.2291666666667,975.8
2014-08-28,0.2,13.3,3,2.08333333333333,448.3,79.7833333333333,978.045833333333
2014-08-29,0,17.1,5.5,3.86666666666667,427.9,87.1666666666667,976.808333333333
2014-08-30,12.2,22.3,8,4.05833333333333,431.8,81.7333333333333,972.8375
2014-08-31,8.6,18.9,13.3,3.5625,253.8,95.2541666666667,969.245833333333
2014-09-01,0.2,15.7,10,3.37083333333333,454,87.9625,970.483333333333
2014-09-02,33.2,13.5,11.7,6.04166666666667,54.6,97.45,968.225
2014-09-03,0,18.5,13.2,5.88333333333333,306.8,91.9791666666667,975.608333333333
2014-09-04,0,17.1,11.8,8.87916666666667,342.4,83.85,978.5
2014-09-05,0,19.3,13,6.22083333333333,317.8,83.1,975.108333333333
2014-09-06,25,17.4,13.5,5.04583333333333,103.4,91.6333333333333,969.9625
2014-09-07,0.2,-99,-99,2.025,482.9,-99,-99
2014-09-08,0,-99,-99,3.275,382.5,-99,-99
2014-09-09,0,27.9,11.6,7.37083333333333,340.5,77.0708333333333,964.254166666667
2014-09-10,49.6,-99,-99,5.35833333333333,-99,-99,-99
2014-09-11,0.2,-99,-99,2.925,-99,-99,-99
2014-09-12,0.4,-99,-99,-99,-99,-99,-99
2014-09-13,0.6,-99,-99,-99,-99,-99,-99
2014-09-14,5.4,-99,-99,-99,-99,-99,-99
2014-09-15,1.2,-99,-99,-99,-99,-99,-99
2014-09-16,0,-99,-99,-99,-99,-99,-99
2014-09-17,0,-99,-99,4.575,-99,-99,-99
2014-09-18,0,-99,-99,-99,-99,-99,-99
2014-09-19,0.6,-99,-99,-99,-99,-99,-99
2014-09-20,0,-99,-99,4.55416666666667,-99,-99,-99
2014-09-21,0,-99,-99,3.96666666666667,-99,-99,-99
2014-09-22,0,-99,-99,4.85833333333333,-99,-99,-99
2014-09-23,16.2,-99,-99,-99,-99,-99,-99
2014-09-24,1.2,18.3,11.7,4.88333333333333,506.6,78.8875,972.320833333333
2014-09-25,1.4,23.2,9.4,5.25833333333333,526.3,74.9,967.916666666667
2014-09-26,4.2,16.2,8.1,4.925,335.1,84.0416666666667,972.254166666667
2014-09-27,0,17.1,7.5,4.95,556.8,74.2208333333333,977.116666666667
2014-09-28,13.4,22.8,12,6.39166666666667,413,90.7291666666667,969.983333333333
2014-09-29,0.4,18.5,13.3,4.17916666666667,302.8,94.8791666666667,969.283333333333
2014-09-30,18.2,15.6,12.4,5.97916666666667,220.8,98.3375,970.570833333333
2014-10-01,0.2,17.5,9.8,5.49583333333333,494.6,87.8666666666667,977.041666666667
2014-10-02,0,16.3,6.6,5.40416666666667,593,83.2666666666667,984.308333333333
2014-10-03,0,-99,-99,-99,272.5,-99,-99
2014-10-04,0,18.5,12.3,13.3666666666667,237.6,78.7583333333333,978.9625
2014-10-05,0,19.5,12.9,8.57916666666667,335,79.1583333333333,976.258333333333
2014-10-06,8.4,17.3,14.6,5.3375,143.1,97.9583333333333,974.204166666667
2014-10-07,0,-99,-99,2.48333333333333,-99,-99,-99
2014-10-08,0,-99,-99,-99,-99,-99,-99
2014-10-09,19.6,-99,-99,-99,-99,-99,-99
2014-10-10,33.4,-99,-99,-99,-99,-99,-99
2014-10-11,0,-99,-99,-99,-99,-99,-99
2014-10-12,10.8,-99,-99,-99,114,-99,-99
2014-10-13,0,19.6,11.5,6.01666666666667,605.2,86.9958333333333,973.316666666667
2014-10-14,0,22.6,12.5,4.09166666666667,606.9,80.2791666666667,974.958333333333
2014-10-15,5.6,24.8,12.2,6.07083333333333,529.2,76.8166666666667,972.704166666667
2014-10-16,21.4,-99,-99,-99,81.2,-99,-99
2014-10-17,4.8,17.5,15.6,6.025,90,99.8708333333333,968.420833333333
2014-10-18,0.4,23.2,15.9,5.40833333333333,303.7,92.8875,965.679166666667
2014-10-20,0,19.3,12.1,2.88333333333333,624.3,75.1958333333333,976.691666666667
2014-10-21,0,22.3,11.7,2.99166666666667,626.3,75.1,978.529166666667
2014-10-22,0,25.9,13.2,4.18333333333333,648.8,59.8125,977.045833333333
2014-10-23,0,27.2,14.9,3.425,628.6,72.45,973.979166666667
2014-10-24,0,23.6,14.3,4.9875,640.6,85.4458333333333,972.275
2014-10-25,0,24,15.7,5.075,513.5,87.9375,971.579166666667
2014-10-26,0,27.5,16.6,4.60416666666667,616.4,78.2541666666667,971.258333333333
2014-10-27,0,30,15.3,4.05833333333333,653.1,73.0041666666667,970.454166666667
2014-10-28,0,32,23.1,3.44583333333333,596.5,59.7208333333333,969.35
2014-10-29,65,30.7,18,5.85,412.5,68.5291666666667,962.820833333333
2014-10-30,6.8,21.5,16.8,4.4625,209.8,95.1166666666667,966.333333333333
2014-10-31,0,23,16,4.3125,412.8,91.4208333333333,970.645833333333
2014-11-01,2.8,21,14.9,6.80416666666667,301.8,95.9666666666667,974.4875
2014-11-02,15.2,17,14.4,10.425,225.9,98.8875,974.716666666667
2014-11-03,45.6,20.9,15.4,4.95,133.3,99.3958333333333,965.633333333333
2014-11-04,1.2,18.8,11.5,5.975,694.6,80.5375,969.220833333333
2014-11-05,0,19.1,10.5,5.72916666666667,714.5,74.0083333333333,975.3375
2014-11-06,0,23.2,12.6,7.27083333333333,586.9,85.6541666666667,971.666666666667
2014-11-07,0,24.4,17,3.55833333333333,489.4,82.1666666666667,967.775
2014-11-08,0,24.3,18.1,3.05416666666667,651.9,65.9541666666667,970.441666666667
2014-11-09,0,26,16.9,3.37916666666667,673.9,63.3333333333333,971.166666666667
2014-11-10,7.6,27.7,16.2,3.41666666666667,518.9,73.8041666666667,970.054166666667
2014-11-11,2.6,26.3,17.8,5.77916666666667,487.2,75.3,967.275
2014-11-12,5,20.4,14.8,5.35416666666667,308.2,89.225,966.5875
2014-11-13,0,18,11.3,6.07916666666667,637.6,81.2666666666667,972.604166666667
2014-11-14,0,21,11,3.325,696.1,65.3208333333333,974.308333333333
2014-11-15,0,24.6,13.8,3.5625,692.5,63.1833333333333,975.054166666667
2014-11-16,0,27.8,15.6,4.52083333333333,686.9,60.075,975.520833333333
2014-11-17,0,24.8,14.5,7.80416666666667,720.4,81.5083333333333,975.008333333333
2014-11-18,0,28.6,15.1,5.43333333333333,714.2,69.9791666666667,969.695833333333
2014-11-19,0,29.2,18.5,5.375,609.4,61.2416666666667,966.554166666667
2014-11-20,0,24.1,16.2,6.23333333333333,615,86.8166666666667,970.041666666667
2014-11-21,2.2,24,16.1,6.33333333333333,327.9,92.4583333333333,967.220833333333
2014-11-22,0.2,19.7,14,7.15833333333333,349.6,91.2416666666667,967.041666666667
2014-11-23,0.2,24.3,12.6,2.74166666666667,718.9,62.3416666666667,971.170833333333
2014-11-24,0,30.3,15,6.45,718.9,53.6916666666667,967.645833333333
2014-11-25,0.2,22.6,17.3,6.92083333333333,528.9,90.025,968.204166666667
2014-11-26,0,22.3,15.3,5.69583333333333,434.9,92.2791666666667,969.604166666667
2014-11-27,0,23.7,14.7,4.22083333333333,716.9,76.725,972.379166666667
2014-11-28,0,24.6,12.8,6.28333333333333,745.3,70.8208333333333,973.529166666667
2014-11-29,0,31.5,15.2,6.65416666666667,655.3,69.7083333333333,968.65
2014-11-30,2.4,28,20.4,6.425,335.5,75.875,966.675
2014-12-01,13,24.8,19,3.60833333333333,243.5,94.7875,968.358333333333
2014-12-02,27,20.8,18.1,3.64583333333333,91.8,100,965.6
2014-12-03,0.8,20.8,14.6,6.07916666666667,524.4,79.0958333333333,968.475
2014-12-04,0,25.3,15.7,3.40416666666667,767,59.8125,974.65
2014-12-05,0,28,14.5,5.92083333333333,768.2,65.1833333333333,974.7125
2014-12-06,0,29.6,16.9,5.35,778,54.1375,971.291666666667
2014-12-07,0,30.4,18.9,4.72083333333333,724.3,56.2875,969.008333333333
2014-12-08,5,31,20.5,4.45416666666667,618.2,76.8875,969.1625
2014-12-09,10.8,27.7,17.9,5.3375,426.9,84.3125,965.908333333333
2014-12-10,5.8,26.1,16.6,6.6125,399.1,89.3375,965.7
2014-12-11,0,20.4,15,6.94583333333333,460.1,87.5875,972.995833333333
2014-12-12,0.2,19.4,15,5.82916666666667,328.9,95.8875,970.308333333333
2014-12-13,0,23.5,16.7,4.275,595.5,80.9583333333333,968.579166666667
2014-12-14,0,21.4,13.6,4.58333333333333,738.3,78.1125,973.133333333333
2014-12-15,0,23.1,12.9,5.87916666666667,691.3,77.45,973.975
2014-12-16,11,19.2,16.8,4.24166666666667,130.8,96.4125,971.666666666667
2014-12-17,0.6,24.8,18.1,3.29166666666667,361.7,90.8666666666667,968.0625
2014-12-18,0.2,25.7,17.3,2.59166666666667,565.3,72.85,968.945833333333
2014-12-19,0,28,18.7,3.26666666666667,665.6,49.3208333333333,966.229166666667
2014-12-20,-99,-99,-99,-99,-99,-99,-99
2014-12-21,-99,-99,-99,-99,-99,-99,-99
2014-12-22,0,20.4,11.1,4.68333333333333,549.2,78.3416666666667,972.825
2014-12-23,0,21.3,12.4,4.25,705.7,65.6333333333333,978.616666666667
2014-12-24,0,24.4,13,4.65833333333333,691.6,67.7916666666667,974.975
2014-12-25,0,27.8,16.5,5.58333333333333,584.2,76.8708333333333,972.608333333333
2014-12-26,10,24.5,19.9,4.70416666666667,201.2,86.6333333333333,972.566666666667
2014-12-27,0.8,26,20.2,4.475,389,88.1458333333333,967.591666666667
2014-12-28,0,24.8,20.3,3.8875,284.7,93.2958333333333,966.7
2014-12-29,0,28.8,18.5,3.12916666666667,580.6,83.35,966.920833333333
2014-12-30,0,26.6,19.9,4.03333333333333,482.6,86.4666666666667,964.854166666667
2014-12-31,0,27.9,20.8,2.76666666666667,514.4,81.0666666666667,961.9875
2015-01-01,25,25.8,15.4,4.34583333333333,174.1,94.4708333333333,962.479166666667
2015-01-02,0,21.3,12.6,3.89166666666667,666.6,75.95,969.983333333333
2015-01-03,0,24.1,14.3,1.60416666666667,703.5,60.2541666666667,973.575
2015-01-04,0,27.5,17.3,2.78333333333333,715.8,68.0041666666667,973.4625
2015-01-05,0,29.9,16.9,3.90416666666667,665.3,72.4208333333333,972.375
2015-01-06,-99,30.5,19.1,4.53333333333333,459,-99,969.5875
2015-01-07,29.8,23,19.3,4,132.4,97.275,968.75
2015-01-08,0.4,25.7,19.5,4.6375,515.8,90.3291666666667,969.7625
2015-01-09,6.8,27.8,20.2,4.82916666666667,373.8,94.6666666666667,967.216666666667
2015-01-10,0.2,29.6,20.6,1.89583333333333,481.4,83.6583333333333,969.308333333333
2015-01-11,9.4,24.3,20.5,2.90833333333333,288.4,90.3958333333333,969.0125
2015-01-12,0.2,29,20,2.95416666666667,638.7,81.45,969.4
2015-01-13,17.8,30,19.5,6.90416666666667,523.5,78.9958333333333,968.125
2015-01-14,2.8,23.3,19.5,5.2625,176.4,95.7666666666667,968.7625
2015-01-15,0,24,18.7,7.16666666666667,489.7,88.4375,975.308333333333
2015-01-16,0.6,23.3,18.3,4.925,320.5,94.0125,972.15
2015-01-17,4.8,27.1,18.7,4.64166666666667,561.2,89.4125,969.8625
2015-01-18,0,27.3,17.8,4.36666666666667,554.8,81.9333333333333,971.479166666667
2015-01-19,1.2,30.5,19.2,4.64166666666667,619.7,84.6875,970.583333333333
2015-01-20,0,21.9,16.7,6.93333333333333,347.4,93.8041666666667,973.2125
2015-01-21,0,22.1,15.9,6.48333333333333,562,80.7291666666667,977.5375
2015-01-22,0,23,14.7,7.575,600.1,74.8291666666667,977.883333333333
2015-01-23,0,24.7,16.6,8.95833333333333,567.2,81.7375,974.2625
2015-01-24,0,27.4,17.7,5.4625,401.7,79.9125,970.0875
2015-01-25,0.2,27.6,19.4,3.95833333333333,522.3,79.0416666666667,968.595833333333
2015-01-26,0,30.2,20.4,4.2375,556.5,67.9125,968.75
2015-01-27,0,30.8,22.3,4.15416666666667,588.3,75.0791666666667,968.15
2015-01-28,31,27.4,20.6,4.675,433.6,88.7791666666667,966.108333333333
2015-01-29,19.6,22.1,13.9,6.50833333333333,587.7,82.8208333333333,970.491666666667
2015-01-30,0,22.7,11.8,5.6375,620.8,77.525,976.333333333333
2015-01-31,0,23.7,16,7.8375,647.9,79.5875,975.45
2015-02-01,0,26.9,17.8,6.8625,489.7,87.7583333333333,972.883333333333
2015-02-02,0,-99,-99,-99,-99,-99,-99
